Time,X,Y,P
4665,0.62,0.739,0.062
4675,0.618,0.735,0.386
4675,0.618,0.735,0.386
4691,0.618,0.731,0.714
4708,0.619,0.728,0.931
4725,0.623,0.732,1
4742,0.627,0.74,0.995
4759,0.631,0.754,0.927
4760,0.632,0.756,0.915
4776,0.633,0.771,0.839
4792,0.633,0.782,0.808
4809,0.632,0.793,0.812
4826,0.628,0.794,0.847
4842,0.624,0.785,0.946
4858,0.621,0.771,1
4874,0.619,0.749,1
4892,0.621,0.733,1
4907,0.624,0.722,1
4926,0.632,0.713,1
4942,0.636,0.712,0.929
4957,0.644,0.715,0.61
4974,0.653,0.721,0.267
4990,0.658,0.728,0.011
4991,NaN,NaN,NaN
