Time,X,Y,P
6985,0.785,0.734,0.04
7008,0.784,0.734,0.702
7008,0.784,0.734,0.702
7024,0.783,0.738,0.874
7042,0.783,0.745,0.972
7058,0.781,0.759,1
7076,0.779,0.779,1
7091,0.778,0.799,1
7108,0.777,0.819,1
7126,0.777,0.841,1
7141,0.778,0.859,1
7157,0.781,0.868,1
7174,0.784,0.871,1
7191,0.788,0.866,0.716
7207,0.794,0.854,0.097
7212,0.795,0.852,0.04
7214,NaN,NaN,NaN
7322,0.8,0.815,0.058
7324,0.799,0.815,0.188
7324,0.799,0.815,0.188
7341,0.795,0.814,0.661
7357,0.791,0.813,0.946
7375,0.783,0.813,1
7391,0.774,0.815,1
7407,0.765,0.818,1
7424,0.756,0.819,0.896
7441,0.752,0.819,0.315
7454,0.75,0.816,0.067
7455,NaN,NaN,NaN
