Time,X,Y,P
1149,0.051,0.831,0.007
1150,0.05,0.831,0.034
1150,0.05,0.831,0.034
1163,0.049,0.832,0.124
1188,0.049,0.833,0.233
1206,0.049,0.834,0.372
1246,0.05,0.828,0.647
1268,0.052,0.816,0.731
1288,0.054,0.8,0.802
1308,0.055,0.787,0.845
1331,0.056,0.778,0.892
1351,0.056,0.776,0.958
1371,0.056,0.781,0.987
1392,0.056,0.792,0.983
1414,0.057,0.809,0.978
1434,0.059,0.821,0.976
1454,0.063,0.826,0.972
1475,0.065,0.82,0.985
1500,0.066,0.802,1
1517,0.068,0.785,1
1538,0.074,0.762,1
1560,0.081,0.749,1
1580,0.09,0.751,0.528
1597,0.099,0.76,0.044
1599,NaN,NaN,NaN
