Time,X,Y,P
7795,0.933,0.811,0.007
7812,0.934,0.813,0.175
7812,0.934,0.813,0.175
7829,0.935,0.813,0.19
7852,0.936,0.811,0.267
7872,0.936,0.804,0.358
7894,0.935,0.786,0.501
7912,0.934,0.767,0.614
7934,0.932,0.741,0.745
7956,0.931,0.719,0.837
7974,0.933,0.702,0.862
7996,0.938,0.688,0.837
8018,0.945,0.682,0.522
8037,0.949,0.682,0.081
8041,0.951,0.684,0.028
8042,NaN,NaN,NaN
8213,0.913,0.751,0.06
8224,0.914,0.752,0.251
8225,0.914,0.752,0.251
8245,0.916,0.753,0.302
8266,0.922,0.754,0.308
8290,0.93,0.755,0.319
8313,0.939,0.756,0.321
8330,0.944,0.758,0.228
8345,0.946,0.758,0.001
8346,NaN,NaN,NaN
