Time,X,Y,P
34063,0.21,0.325,0.228
34081,0.211,0.325,0.677
34081,0.211,0.325,0.677
34098,0.211,0.324,0.884
34116,0.211,0.321,1
34131,0.211,0.318,1
34148,0.21,0.309,1
34166,0.209,0.301,1
34181,0.21,0.291,1
34199,0.211,0.278,1
34215,0.212,0.268,1
34231,0.215,0.254,1
34249,0.218,0.248,1
34266,0.225,0.241,1
34283,0.231,0.239,1
34298,0.236,0.24,1
34315,0.242,0.244,1
34333,0.244,0.251,0.284
34348,0.244,0.258,0.009
34350,NaN,NaN,NaN
34553,0.215,0.405,0.042
34566,0.214,0.407,0.392
34566,0.214,0.407,0.392
34581,0.213,0.408,0.87
34599,0.213,0.411,1
34615,0.213,0.409,1
34631,0.214,0.404,1
34648,0.216,0.396,1
34666,0.22,0.389,0.21
34676,0.222,0.388,0.013
34678,NaN,NaN,NaN
