Time,X,Y,P
39235,0.624,0.254,0.003
39248,0.624,0.253,0.284
39248,0.624,0.253,0.284
39265,0.623,0.252,0.548
39280,0.623,0.252,0.769
39297,0.623,0.252,1
39314,0.624,0.252,1
39330,0.626,0.253,1
39347,0.627,0.255,1
39364,0.629,0.258,1
39381,0.63,0.261,1
39396,0.631,0.266,1
39414,0.632,0.271,1
39431,0.634,0.278,1
39446,0.636,0.287,1
39463,0.638,0.296,1
39481,0.641,0.309,1
39498,0.643,0.321,1
39513,0.645,0.336,1
39531,0.647,0.348,1
39548,0.648,0.361,1
39563,0.648,0.371,1
39581,0.648,0.379,1
39598,0.648,0.382,1
39613,0.647,0.386,1
39630,0.646,0.385,1
39648,0.644,0.38,1
39665,0.641,0.369,1
39679,0.637,0.355,1
39697,0.634,0.336,1
39714,0.633,0.315,1
39729,0.633,0.301,1
39747,0.636,0.282,1
39764,0.64,0.266,1
39781,0.644,0.252,0.792
39796,0.645,0.242,0.159
39804,0.645,0.24,0.032
39805,NaN,NaN,NaN
