Time,X,Y,P
14123,0.618,0.74,0.003
14125,0.618,0.74,0.03
14125,0.618,0.74,0.03
14179,0.618,0.74,0.196
14196,0.619,0.739,0.249
14212,0.622,0.736,0.337
14228,0.623,0.735,0.368
14244,0.627,0.733,0.417
14248,0.628,0.733,0.425
14262,0.632,0.733,0.433
14278,0.636,0.734,0.444
14295,0.641,0.735,0.45
14311,0.644,0.738,0.45
14327,0.647,0.741,0.458
14345,0.649,0.745,0.462
14364,0.651,0.748,0.464
14379,0.652,0.752,0.468
14395,0.651,0.755,0.47
14413,0.649,0.76,0.466
14428,0.648,0.764,0.464
14444,0.645,0.768,0.462
14461,0.642,0.771,0.456
14479,0.638,0.772,0.456
14505,0.632,0.772,0.458
14517,0.628,0.769,0.456
14528,0.626,0.766,0.454
14543,0.623,0.759,0.454
14559,0.621,0.752,0.454
14579,0.618,0.739,0.458
14596,0.617,0.729,0.46
14613,0.615,0.719,0.464
14626,0.615,0.713,0.462
14642,0.615,0.706,0.472
14662,0.617,0.699,0.491
14677,0.622,0.694,0.524
14692,0.627,0.691,0.558
14712,0.635,0.688,0.614
14728,0.642,0.687,0.636
14742,0.647,0.687,0.649
14760,0.654,0.687,0.657
14780,0.658,0.687,0.661
14792,0.66,0.687,0.663
14809,0.662,0.688,0.663
14826,0.662,0.688,0.663
14844,0.662,0.688,0.546
14862,0.661,0.689,0.161
14872,NaN,NaN,NaN
