Time,X,Y,P
6404,0.913,0.788,0.044
6419,0.914,0.787,0.458
6419,0.914,0.787,0.458
6435,0.918,0.787,0.755
6451,0.923,0.788,0.938
6467,0.931,0.788,1
6484,0.94,0.789,1
6504,0.948,0.791,0.978
6520,0.953,0.793,0.565
6536,0.954,0.795,0.157
6541,0.953,0.796,0.034
6542,NaN,NaN,NaN
6626,0.934,0.822,0.054
6638,0.933,0.821,0.419
6638,0.933,0.821,0.419
6653,0.934,0.818,0.692
6668,0.933,0.813,0.954
6686,0.932,0.801,1
6702,0.929,0.787,1
6718,0.926,0.773,1
6734,0.923,0.756,1
6754,0.92,0.745,1
6770,0.919,0.739,1
6786,0.921,0.738,1
6802,0.923,0.739,0.64
6818,0.928,0.745,0.042
6822,NaN,NaN,NaN
