Time,X,Y,P
9279,0.628,0.767,0.036
9286,0.628,0.768,0.093
9286,0.628,0.768,0.093
9306,0.627,0.775,0.323
9322,0.627,0.784,0.435
9338,0.627,0.788,0.493
9339,0.627,0.789,0.509
9353,0.627,0.791,0.519
9370,0.627,0.788,0.562
9388,0.628,0.779,0.606
9403,0.629,0.767,0.63
9420,0.629,0.756,0.646
9439,0.631,0.745,0.661
9456,0.631,0.739,0.687
9474,0.631,0.736,0.741
9486,0.63,0.741,0.774
9505,0.629,0.753,0.778
9521,0.628,0.767,0.774
9538,0.627,0.788,0.776
9558,0.627,0.805,0.778
9570,0.629,0.814,0.782
9586,0.631,0.816,0.786
9604,0.635,0.814,0.786
9624,0.639,0.806,0.788
9636,0.641,0.8,0.79
9652,0.642,0.792,0.792
9672,0.64,0.781,0.847
9686,0.637,0.773,0.88
9704,0.635,0.765,0.911
9722,0.635,0.76,0.966
9738,0.638,0.758,1
9753,0.644,0.758,1
9770,0.651,0.756,1
9788,0.656,0.754,0.96
9804,0.658,0.749,0.868
9820,0.658,0.747,0.749
9836,0.658,0.744,0.337
9846,0.658,0.741,0.03
9848,NaN,NaN,NaN
