Time,X,Y,P
3178,0.349,0.74,0.032
3191,0.349,0.741,0.21
3191,0.349,0.741,0.21
3205,0.349,0.741,0.267
3223,0.348,0.742,0.366
3239,0.348,0.74,0.444
3257,0.348,0.735,0.536
3274,0.349,0.724,0.696
3290,0.349,0.712,0.796
3293,0.349,0.708,0.81
3307,0.35,0.694,0.87
3353,0.352,0.648,0.96
3375,0.354,0.625,0.968
3388,0.354,0.615,0.972
3406,0.355,0.604,0.944
3423,0.355,0.596,0.81
3444,0.355,0.593,0.46
3455,0.355,0.594,0.302
3462,0.354,0.596,0.019
3463,NaN,NaN,NaN
3599,0.339,0.698,0.015
3601,0.339,0.701,0.114
3602,0.339,0.701,0.114
3608,0.338,0.705,0.187
3625,0.337,0.715,0.317
3641,0.337,0.725,0.382
3655,0.338,0.732,0.421
3675,0.343,0.739,0.454
3691,0.35,0.741,0.47
3705,0.355,0.739,0.476
3722,0.361,0.731,0.472
3739,0.366,0.716,0.476
3757,0.368,0.704,0.487
3777,0.366,0.693,0.493
3790,0.363,0.685,0.483
3806,0.358,0.679,0.343
3823,0.354,0.674,0.005
3825,NaN,NaN,NaN
