Time,X,Y,P
1681,0.042,0.782,0.056
1686,0.042,0.782,0.136
1686,0.042,0.782,0.136
1700,0.043,0.782,0.347
1718,0.043,0.781,0.515
1737,0.043,0.775,0.616
1753,0.043,0.765,0.663
1756,0.043,0.762,0.673
1770,0.043,0.748,0.704
1786,0.043,0.738,0.737
1802,0.043,0.729,0.817
1818,0.043,0.727,0.89
1834,0.043,0.729,0.972
1850,0.044,0.736,0.987
1867,0.045,0.749,0.993
1884,0.048,0.764,0.995
1902,0.052,0.773,1
1918,0.055,0.776,1
1936,0.058,0.773,1
1951,0.06,0.767,1
1968,0.063,0.756,1
1988,0.063,0.744,1
2000,0.062,0.734,1
2017,0.061,0.724,1
2034,0.06,0.718,0.79
2052,0.061,0.719,0.124
2061,0.062,0.72,0.011
2062,NaN,NaN,NaN
