Time,X,Y,P
7834,0.094,0.806,0.009
7835,0.094,0.807,0.04
7835,0.094,0.807,0.04
7850,0.094,0.808,0.106
7862,0.095,0.811,0.138
7879,0.094,0.816,0.159
7897,0.092,0.824,0.181
7899,0.092,0.825,0.183
7913,0.088,0.829,0.204
7929,0.084,0.835,0.255
7947,0.077,0.84,0.315
7963,0.068,0.84,0.376
7981,0.059,0.833,0.407
7998,0.052,0.821,0.415
8013,0.048,0.809,0.415
8031,0.045,0.792,0.427
8047,0.045,0.773,0.444
8067,0.047,0.755,0.46
8080,0.051,0.744,0.466
8096,0.056,0.735,0.474
8113,0.066,0.732,0.479
8131,0.076,0.736,0.481
8147,0.083,0.745,0.479
8167,0.089,0.76,0.476
8180,0.093,0.775,0.476
8195,0.095,0.792,0.474
8213,0.096,0.808,0.478
8233,0.096,0.82,0.481
8251,0.095,0.822,0.483
8263,0.095,0.82,0.487
8279,0.096,0.808,0.544
8297,0.096,0.791,0.665
8317,0.098,0.767,0.739
8329,0.099,0.752,0.753
8349,0.102,0.725,0.491
8363,0.106,0.718,0.138
8371,0.108,0.714,0.022
8372,NaN,NaN,NaN
