Time,X,Y,P
1587,0.057,0.862,0.005
1611,0.056,0.864,0.149
1611,0.056,0.864,0.149
1627,0.056,0.864,0.222
1644,0.055,0.865,0.353
1660,0.055,0.866,0.47
1717,0.055,0.865,0.741
1744,0.055,0.859,0.913
1744,0.055,0.856,0.937
1760,0.055,0.844,1
1777,0.055,0.82,1
1793,0.055,0.799,1
1810,0.055,0.778,1
1828,0.054,0.767,1
1844,0.055,0.762,1
1860,0.056,0.766,1
1877,0.057,0.775,1
1893,0.058,0.789,1
1909,0.059,0.808,1
1927,0.061,0.826,1
1943,0.064,0.835,1
1960,0.067,0.839,1
1977,0.071,0.834,1
1993,0.074,0.824,1
2009,0.076,0.806,1
2026,0.077,0.792,1
2043,0.076,0.78,1
2061,0.075,0.773,0.208
2073,0.074,0.773,0.071
2074,NaN,NaN,NaN
