Time,X,Y,P
10610,0.618,0.728,0.007
10621,0.619,0.728,0.118
10621,0.619,0.728,0.118
10633,0.619,0.729,0.181
10650,0.619,0.729,0.196
10667,0.621,0.731,0.376
10683,0.623,0.732,0.503
10701,0.626,0.734,0.589
10716,0.628,0.736,0.644
10717,0.629,0.738,0.657
10734,0.632,0.741,0.718
10750,0.636,0.745,0.782
10766,0.638,0.748,0.851
10783,0.639,0.751,0.935
10800,0.639,0.752,1
10816,0.638,0.754,1
10834,0.635,0.754,1
10850,0.631,0.755,1
10867,0.626,0.753,1
10884,0.622,0.749,1
10900,0.618,0.744,1
10918,0.617,0.733,1
10934,0.622,0.722,1
10950,0.63,0.718,1
10968,0.642,0.715,0.862
10983,0.652,0.716,0.202
10993,0.657,0.719,0.011
10994,NaN,NaN,NaN
