Time,X,Y,P
14018,0.616,0.227,0.065
14030,0.615,0.228,0.63
14030,0.615,0.228,0.63
14050,0.615,0.229,0.97
14062,0.617,0.233,1
14079,0.622,0.241,1
14096,0.627,0.259,1
14116,0.633,0.282,0.972
14129,0.638,0.306,0.896
14146,0.644,0.329,0.88
14162,0.646,0.356,0.929
14179,0.646,0.373,0.983
14197,0.644,0.381,1
14212,0.638,0.373,1
14229,0.634,0.359,1
14246,0.631,0.328,1
14263,0.633,0.296,1
14280,0.642,0.265,1
14298,0.653,0.239,1
14313,0.661,0.227,1
14329,0.669,0.216,1
14347,0.674,0.212,0.552
14367,0.676,0.212,0.001
14369,NaN,NaN,NaN
