Time,X,Y,P
4754,0.192,0.753,0.007
4773,0.191,0.754,0.159
4773,0.191,0.754,0.159
4795,0.191,0.754,0.243
4814,0.191,0.754,0.308
4859,0.192,0.755,0.546
4876,0.192,0.756,0.622
4913,0.192,0.758,0.813
4924,0.192,0.756,0.821
5381,0.192,0.758,1
5503,0.191,0.748,1
5524,0.192,0.736,1
5540,0.194,0.726,1
5557,0.197,0.721,1
5575,0.201,0.721,1
5590,0.205,0.726,1
5607,0.208,0.738,1
5624,0.211,0.751,1
5640,0.211,0.758,1
5657,0.208,0.767,1
5673,0.205,0.773,1
5692,0.201,0.773,1
5712,0.198,0.772,0.991
5724,0.196,0.768,0.501
5740,0.195,0.764,0.052
5747,NaN,NaN,NaN
