Time,X,Y,P
10462,0.034,0.359,0.04
10476,0.034,0.358,0.204
10476,0.034,0.358,0.204
10492,0.033,0.354,0.372
10510,0.033,0.348,0.511
10527,0.032,0.341,0.636
10528,0.032,0.34,0.659
10542,0.031,0.332,0.763
10560,0.031,0.319,0.823
10577,0.032,0.307,0.835
10593,0.034,0.294,0.845
10609,0.039,0.282,0.851
10627,0.044,0.276,0.856
10642,0.052,0.278,0.864
10660,0.057,0.285,0.87
10677,0.061,0.295,0.872
10694,0.063,0.308,0.886
10710,0.064,0.315,0.903
10727,0.066,0.319,0.917
10744,0.069,0.313,0.919
10760,0.074,0.304,0.915
10776,0.078,0.289,0.837
10793,0.084,0.274,0.509
10810,0.089,0.262,0.017
10815,NaN,NaN,NaN
