Time,X,Y,P
9127,0.038,0.353,0.017
9149,0.037,0.354,0.177
9149,0.037,0.354,0.177
9169,0.037,0.353,0.233
9191,0.037,0.348,0.353
9211,0.038,0.339,0.491
9230,0.04,0.326,0.612
9251,0.043,0.307,0.782
9275,0.046,0.292,0.864
9295,0.051,0.281,0.915
9315,0.054,0.278,0.931
9337,0.059,0.279,0.938
9363,0.063,0.289,0.937
9413,0.068,0.328,0.907
9420,0.068,0.335,0.905
9440,0.068,0.345,0.915
9460,0.068,0.347,0.917
9481,0.068,0.341,1
9502,0.069,0.325,1
9523,0.071,0.305,1
9543,0.074,0.287,1
9564,0.077,0.282,0.692
9584,0.079,0.281,0.122
9587,NaN,NaN,NaN
