Time,X,Y,P
27819,0.486,0.378,0.112
27832,0.487,0.38,0.448
27832,0.487,0.38,0.448
27850,0.488,0.376,0.757
27864,0.488,0.369,0.919
27880,0.488,0.351,1
27900,0.486,0.324,1
27917,0.483,0.296,1
27933,0.481,0.28,1
27950,0.479,0.271,1
27965,0.479,0.272,0.778
27983,0.482,0.282,0.28
27996,0.484,0.294,0.005
27998,NaN,NaN,NaN
28019,0.493,0.319,0.007
28036,0.497,0.328,0.298
28036,0.497,0.328,0.298
28048,0.499,0.333,0.55
28065,0.499,0.333,0.819
28081,0.496,0.327,0.954
28098,0.491,0.318,1
28114,0.487,0.307,1
28134,0.484,0.295,1
28150,0.484,0.291,1
28168,0.487,0.288,1
28183,0.491,0.286,1
28201,0.496,0.282,1
28215,0.499,0.281,1
28232,0.503,0.278,1
28248,0.506,0.276,1
28265,0.511,0.275,1
28281,0.515,0.275,0.983
28297,0.521,0.276,0.53
28315,0.528,0.279,0.003
28318,NaN,NaN,NaN
