Time,X,Y,P
5877,0.642,0.721,0.081
5890,0.642,0.719,0.366
5890,0.642,0.719,0.366
5906,0.643,0.718,0.503
5924,0.645,0.719,0.63
5940,0.647,0.725,0.685
5957,0.649,0.734,0.71
5973,0.649,0.745,0.714
5990,0.649,0.755,0.712
6007,0.648,0.766,0.704
6023,0.646,0.771,0.698
6040,0.642,0.767,0.702
6057,0.637,0.754,0.763
6073,0.634,0.739,0.921
6089,0.633,0.722,1
6106,0.635,0.704,1
6123,0.639,0.689,1
6141,0.644,0.681,1
6157,0.649,0.678,1
6174,0.656,0.68,0.757
6190,0.662,0.687,0.327
6206,0.666,0.695,0.013
6209,NaN,NaN,NaN
