Time,X,Y,P
1762,0.064,0.818,0.024
1763,0.064,0.819,0.065
1763,0.064,0.819,0.065
1789,0.064,0.821,0.216
1805,0.063,0.824,0.308
1822,0.063,0.825,0.37
1872,0.063,0.821,0.562
1888,0.063,0.812,0.677
1905,0.062,0.796,0.731
1922,0.062,0.784,0.751
1938,0.061,0.774,0.8
1956,0.061,0.771,0.856
1972,0.063,0.776,0.894
1988,0.065,0.787,0.899
2006,0.071,0.804,0.938
2022,0.075,0.813,0.979
2038,0.079,0.815,1
2055,0.079,0.806,1
2072,0.078,0.793,1
2089,0.078,0.776,0.78
2105,0.08,0.765,0.288
2119,0.083,0.758,0.007
2120,NaN,NaN,NaN
