Time,X,Y,P
11425,0.923,0.805,0.013
11431,0.925,0.807,0.202
11431,0.925,0.807,0.202
11452,0.931,0.821,0.45
11463,0.931,0.828,0.483
11479,0.928,0.84,0.507
11496,0.922,0.846,0.491
11515,0.914,0.845,0.472
11531,0.908,0.839,0.468
11547,0.904,0.829,0.478
11564,0.903,0.815,0.54
11583,0.906,0.804,0.587
11596,0.91,0.798,0.604
11613,0.917,0.795,0.612
11630,0.924,0.799,0.608
11648,0.931,0.806,0.603
11663,0.934,0.813,0.606
11679,0.936,0.818,0.61
11697,0.937,0.819,0.614
11713,0.937,0.813,0.614
11734,0.936,0.798,0.661
11746,0.936,0.787,0.708
11765,0.935,0.752,0.86
11781,0.934,0.72,0.966
11796,0.932,0.687,1
11813,0.929,0.653,1
11833,0.922,0.629,1
11849,0.912,0.619,1
11865,0.902,0.615,0.95
11881,0.893,0.616,0.755
11898,0.885,0.62,0.403
11914,0.881,0.626,0.015
11915,NaN,NaN,NaN
