Time,X,Y,P
16727,0.638,0.309,0.009
16728,0.637,0.309,0.056
16728,0.637,0.309,0.056
16750,0.633,0.306,0.271
16762,0.631,0.302,0.378
16782,0.63,0.299,0.442
16798,0.631,0.298,0.497
16814,0.633,0.299,0.556
16830,0.636,0.305,0.581
16850,0.641,0.316,0.597
16862,0.645,0.326,0.601
16882,0.648,0.349,0.606
16896,0.648,0.367,0.606
16914,0.646,0.385,0.61
16932,0.642,0.391,0.614
16948,0.639,0.386,0.618
16964,0.638,0.372,0.628
16980,0.638,0.351,0.653
16996,0.641,0.329,0.696
17012,0.644,0.318,0.749
17030,0.649,0.305,0.851
17046,0.654,0.298,0.929
17064,0.658,0.298,0.96
17082,0.661,0.301,0.933
17096,0.662,0.305,0.638
17113,0.664,0.312,0.052
17116,0.664,0.313,0.005
17118,NaN,NaN,NaN
