Time,X,Y,P
13255,0.802,0.808,0.069
13268,0.799,0.808,0.325
13268,0.799,0.808,0.325
13282,0.795,0.807,0.46
13298,0.789,0.805,0.515
13299,0.788,0.804,0.521
13321,0.78,0.799,0.548
13333,0.774,0.794,0.575
13349,0.769,0.789,0.604
13367,0.767,0.782,0.622
13384,0.768,0.774,0.628
13401,0.774,0.767,0.632
13415,0.779,0.76,0.64
13432,0.787,0.748,0.671
13448,0.793,0.735,0.755
13467,0.794,0.722,0.876
13483,0.791,0.713,0.917
13499,0.783,0.706,0.962
13516,0.774,0.702,0.991
13533,0.763,0.7,0.985
13548,0.758,0.7,0.694
13565,0.758,0.701,0.124
13571,0.761,0.702,0.011
13572,NaN,NaN,NaN
