Time,X,Y,P
17406,0.481,0.399,0.036
17411,0.481,0.4,0.101
17411,0.481,0.4,0.101
17427,0.481,0.405,0.335
17443,0.479,0.406,0.46
17462,0.478,0.402,0.628
17477,0.476,0.389,0.831
17498,0.475,0.366,0.974
17499,0.475,0.361,0.993
17510,0.474,0.347,1
17528,0.474,0.312,1
17544,0.473,0.278,1
17564,0.473,0.246,1
17579,0.473,0.219,1
17594,0.474,0.206,0.874
17611,0.474,0.193,0.247
17620,0.475,0.192,0.091
17621,NaN,NaN,NaN
17739,0.504,0.341,0.073
17747,0.505,0.346,0.243
17747,0.505,0.346,0.243
17760,0.508,0.356,0.534
17776,0.509,0.361,0.651
17794,0.506,0.36,0.819
17812,0.502,0.349,0.937
17829,0.496,0.332,1
17845,0.488,0.309,1
17861,0.483,0.296,1
17877,0.476,0.282,1
17894,0.473,0.276,1
17910,0.472,0.278,1
17930,0.476,0.286,1
17946,0.48,0.292,1
17961,0.488,0.299,1
17978,0.497,0.299,1
17994,0.506,0.291,1
18010,0.513,0.279,1
18027,0.519,0.26,1
18046,0.525,0.239,1
18062,0.529,0.222,1
18078,0.534,0.205,1
18093,0.538,0.196,0.501
18108,0.542,0.189,0.04
18109,NaN,NaN,NaN
