Time,X,Y,P
17558,0.461,0.274,0.013
17569,0.461,0.273,0.114
17569,0.461,0.273,0.114
17585,0.46,0.272,0.183
17603,0.461,0.272,0.257
17619,0.462,0.272,0.351
17638,0.465,0.274,0.429
17656,0.469,0.28,0.507
17670,0.474,0.287,0.544
17686,0.479,0.295,0.567
17704,0.485,0.305,0.587
17720,0.489,0.309,0.597
17736,0.491,0.309,0.601
17753,0.491,0.306,0.612
17770,0.489,0.296,0.661
17786,0.487,0.287,0.696
17805,0.482,0.272,0.731
17822,0.478,0.261,0.745
17836,0.474,0.252,0.755
17853,0.472,0.246,0.763
17874,0.472,0.246,0.771
17886,0.472,0.247,0.774
17906,0.475,0.258,0.776
17919,0.479,0.267,0.776
17937,0.484,0.281,0.778
17958,0.488,0.292,0.776
17970,0.492,0.296,0.778
17986,0.495,0.302,0.774
18004,0.496,0.304,0.78
18024,0.495,0.299,0.8
18036,0.493,0.294,0.819
18053,0.488,0.282,0.853
18070,0.486,0.271,0.878
18086,0.484,0.259,0.901
18104,0.484,0.252,0.911
18122,0.488,0.252,0.913
18136,0.493,0.255,0.892
18153,0.502,0.266,0.399
18168,0.509,0.28,0.013
18169,NaN,NaN,NaN
