Time,X,Y,P
9458,0.476,0.341,0.048
9463,0.477,0.341,0.204
9463,0.477,0.341,0.204
9480,0.479,0.345,0.71
9497,0.482,0.349,1
9514,0.486,0.352,1
9529,0.491,0.348,1
9546,0.496,0.34,1
9564,0.499,0.324,1
9579,0.499,0.306,1
9596,0.496,0.284,1
9614,0.495,0.265,1
9631,0.495,0.255,1
9645,0.497,0.251,0.831
9663,0.502,0.258,0.11
9674,0.503,0.262,0.001
9675,NaN,NaN,NaN
9728,0.531,0.339,0.063
9745,0.535,0.348,0.923
9746,0.535,0.348,0.923
9763,0.53,0.345,1
9779,0.519,0.334,1
9797,0.501,0.313,1
9812,0.484,0.292,1
9830,0.467,0.266,1
9847,0.458,0.252,1
9862,0.455,0.246,0.831
9879,0.459,0.248,0.108
9884,0.461,0.249,0.048
9885,NaN,NaN,NaN
