Time,X,Y,P
15624,0.762,0.324,0.034
15672,0.762,0.322,0.45
15672,0.762,0.322,0.45
15690,0.762,0.319,0.474
15708,0.761,0.311,0.532
15719,0.76,0.302,0.597
15720,0.76,0.3,0.612
15735,0.758,0.285,0.669
15754,0.756,0.262,0.702
15772,0.754,0.244,0.747
15787,0.753,0.235,0.79
15801,0.754,0.235,0.808
15818,0.756,0.244,0.819
15835,0.762,0.264,0.819
15854,0.769,0.287,0.813
15870,0.776,0.308,0.815
15886,0.781,0.316,0.815
15903,0.783,0.318,0.815
15919,0.784,0.311,0.817
15938,0.784,0.299,0.823
15954,0.783,0.289,0.829
15971,0.783,0.284,0.854
15987,0.784,0.282,0.886
16004,0.789,0.292,0.894
16021,0.795,0.304,0.89
16036,0.801,0.314,0.89
16051,0.807,0.321,0.882
16070,0.81,0.32,0.886
16085,0.812,0.313,0.899
16102,0.813,0.3,0.931
16119,0.814,0.279,0.964
16136,0.813,0.259,0.958
16152,0.811,0.236,0.653
16172,0.809,0.227,0.075
16174,0.808,0.227,0.022
16176,NaN,NaN,NaN
