Time,X,Y,P
3215,0.347,0.798,0.032
3220,0.347,0.799,0.071
3220,0.347,0.799,0.071
3232,0.347,0.801,0.163
3249,0.347,0.801,0.212
3266,0.348,0.795,0.278
3283,0.35,0.778,0.315
3304,0.353,0.752,0.325
3317,0.355,0.729,0.329
3332,0.357,0.713,0.337
3349,0.358,0.699,0.44
3366,0.358,0.695,0.515
3384,0.356,0.704,0.538
3402,0.352,0.725,0.544
3418,0.349,0.749,0.546
3433,0.346,0.774,0.544
3451,0.344,0.799,0.563
3466,0.344,0.811,0.577
3483,0.347,0.818,0.583
3502,0.354,0.818,0.587
3518,0.361,0.812,0.587
3534,0.365,0.802,0.587
3550,0.367,0.791,0.597
3567,0.365,0.78,0.599
3582,0.359,0.771,0.563
3600,0.353,0.764,0.263
3615,0.349,0.765,0.003
3616,NaN,NaN,NaN
