Time,X,Y,P
79427,0.936,0.784,0.036
79431,0.936,0.785,0.085
79431,0.936,0.785,0.085
79448,0.936,0.791,0.235
79474,0.935,0.795,0.315
79490,0.933,0.796,0.333
79513,0.929,0.794,0.337
79532,0.924,0.787,0.335
79553,0.919,0.776,0.349
79574,0.915,0.765,0.37
79596,0.915,0.756,0.403
79618,0.919,0.752,0.444
79636,0.924,0.752,0.456
79658,0.934,0.758,0.458
79678,0.944,0.765,0.487
79702,0.951,0.768,0.64
79722,0.951,0.765,0.731
79740,0.947,0.758,0.759
79762,0.939,0.746,0.819
79782,0.934,0.736,0.89
79808,0.929,0.722,0.995
79824,0.926,0.712,1
79844,0.92,0.704,1
79868,0.909,0.694,1
79886,0.902,0.689,0.823
79908,0.896,0.689,0.019
79911,NaN,NaN,NaN
