Time,X,Y,P
23049,0.619,0.38,0.005
23053,0.62,0.381,0.04
23053,0.62,0.381,0.04
23068,0.621,0.381,0.079
23084,0.622,0.381,0.112
23105,0.622,0.381,0.2
23160,0.622,0.382,0.452
23199,0.622,0.384,0.579
23216,0.623,0.385,0.655
23233,0.624,0.386,0.726
23252,0.624,0.388,0.794
23267,0.625,0.388,0.812
23283,0.625,0.388,0.876
23300,0.624,0.384,1
23318,0.623,0.375,1
23335,0.62,0.366,1
23351,0.616,0.354,1
23353,0.615,0.352,1
23365,0.613,0.342,1
23383,0.609,0.327,1
23400,0.606,0.316,1
23420,0.605,0.306,1
23432,0.605,0.302,1
23449,0.607,0.3,1
23466,0.61,0.3,1
23483,0.614,0.3,1
23503,0.617,0.299,1
23516,0.619,0.299,1
23532,0.621,0.298,1
23549,0.621,0.298,0.468
23555,NaN,NaN,NaN
