Time,X,Y,P
5059,0.521,0.794,0.028
5075,0.517,0.801,0.382
5075,0.517,0.801,0.382
5090,0.512,0.808,0.53
5107,0.505,0.814,0.657
5125,0.497,0.815,0.745
5140,0.489,0.813,0.802
5156,0.481,0.807,0.843
5176,0.473,0.798,0.876
5192,0.466,0.788,0.919
5208,0.464,0.779,0.96
5224,0.464,0.769,0.985
5240,0.468,0.759,0.997
5258,0.476,0.753,0.995
5275,0.486,0.752,0.979
5290,0.492,0.756,0.948
5310,0.502,0.774,0.894
5324,0.507,0.792,0.878
5341,0.51,0.807,0.901
5358,0.511,0.818,0.911
5378,0.509,0.816,0.915
5390,0.508,0.812,0.919
5407,0.505,0.796,0.921
5424,0.501,0.774,0.968
5441,0.499,0.747,1
5462,0.499,0.711,1
5474,0.5,0.695,1
5490,0.503,0.668,1
5510,0.506,0.648,1
5527,0.51,0.64,1
5539,0.512,0.645,1
5557,0.516,0.662,1
5573,0.522,0.691,1
5594,0.528,0.732,0.19
5606,0.532,0.748,0.007
5608,NaN,NaN,NaN
