Time,X,Y,P
10483,0.796,0.809,0.087
10495,0.796,0.815,0.356
10495,0.796,0.815,0.356
10508,0.796,0.822,0.495
10529,0.793,0.834,0.659
10544,0.791,0.84,0.81
10560,0.788,0.841,0.886
10576,0.786,0.839,0.927
10592,0.783,0.829,1
10612,0.78,0.812,1
10628,0.778,0.788,1
10642,0.777,0.772,1
10658,0.777,0.751,1
10675,0.777,0.735,1
10694,0.777,0.726,1
10708,0.776,0.725,1
10728,0.772,0.728,0.331
10744,0.769,0.735,0.028
10745,NaN,NaN,NaN
10794,0.765,0.759,0.007
10795,0.766,0.762,0.308
10795,0.766,0.762,0.308
10810,0.769,0.765,0.591
10826,0.775,0.767,0.87
10843,0.782,0.771,1
10860,0.792,0.775,1
10876,0.801,0.778,1
10894,0.808,0.779,1
10910,0.813,0.779,0.858
10926,0.815,0.779,0.431
10942,0.816,0.779,0.073
10943,NaN,NaN,NaN
