Time,X,Y,P
16835,0.367,0.869,0.028
16842,0.368,0.871,0.118
16843,0.368,0.871,0.118
16846,0.368,0.871,0.179
16860,0.368,0.873,0.243
16885,0.368,0.876,0.382
16894,0.368,0.879,0.481
16911,0.368,0.881,0.563
16926,0.367,0.884,0.624
16943,0.366,0.884,0.64
16963,0.363,0.879,0.64
16975,0.359,0.873,0.642
16976,0.358,0.872,0.642
16991,0.353,0.86,0.671
17009,0.347,0.842,0.737
17026,0.344,0.827,0.786
17041,0.345,0.816,0.806
17057,0.349,0.811,0.806
17077,0.356,0.808,0.79
17093,0.364,0.809,0.587
17108,0.369,0.813,0.226
17119,0.371,0.815,0.021
17120,NaN,NaN,NaN
