Time,X,Y,P
14212,0.775,0.324,0.013
14231,0.774,0.324,0.126
14231,0.774,0.324,0.126
14247,0.774,0.325,0.218
14262,0.775,0.325,0.31
14279,0.777,0.326,0.421
14299,0.782,0.326,0.513
14315,0.786,0.327,0.587
14329,0.79,0.327,0.647
14349,0.794,0.327,0.696
14363,0.796,0.325,0.726
14383,0.796,0.32,0.765
14401,0.795,0.314,0.79
14413,0.793,0.309,0.798
14428,0.788,0.301,0.825
14449,0.782,0.294,0.843
14467,0.775,0.286,0.866
14479,0.771,0.28,0.88
14496,0.767,0.274,0.888
14513,0.765,0.268,0.892
14533,0.766,0.265,0.899
14546,0.769,0.265,0.911
14565,0.775,0.266,0.937
14581,0.781,0.268,0.968
14597,0.787,0.271,0.985
14613,0.791,0.271,0.987
14629,0.794,0.271,0.979
14645,0.795,0.271,0.937
14663,0.795,0.272,0.753
14679,0.793,0.274,0.31
14693,0.792,0.276,0.019
14694,NaN,NaN,NaN
14808,0.777,0.293,0.04
14829,0.778,0.293,0.343
14829,0.778,0.293,0.343
14845,0.781,0.294,0.53
14865,0.787,0.295,0.649
14880,0.793,0.296,0.677
14896,0.799,0.295,0.532
14916,0.804,0.295,0.042
14918,NaN,NaN,NaN
