Time,X,Y,P
112970,0.202,0.853,0.011
112992,0.202,0.856,0.292
112993,0.202,0.856,0.292
113010,0.202,0.858,0.368
113030,0.202,0.856,0.677
113057,0.202,0.844,0.864
113073,0.201,0.828,0.911
113076,0.201,0.825,0.915
113094,0.201,0.811,0.927
113115,0.201,0.793,0.931
113137,0.202,0.789,0.933
113157,0.204,0.796,0.933
113177,0.207,0.807,0.931
113201,0.215,0.814,0.94
113219,0.222,0.813,0.962
113242,0.227,0.805,1
113261,0.226,0.795,1
113283,0.218,0.784,1
113303,0.211,0.779,1
113323,0.206,0.78,1
113347,0.205,0.784,0.47
113368,0.207,0.785,0.013
113370,NaN,NaN,NaN
