Time,X,Y,P
7657,0.496,0.811,0.036
7675,0.496,0.813,0.171
7675,0.496,0.813,0.171
7693,0.497,0.816,0.292
7714,0.497,0.82,0.413
7726,0.496,0.822,0.511
7743,0.495,0.825,0.616
7759,0.493,0.826,0.688
7778,0.489,0.826,0.741
7796,0.486,0.822,0.792
7810,0.484,0.818,0.812
7826,0.481,0.809,0.847
7844,0.479,0.801,0.866
7859,0.479,0.795,0.878
7876,0.481,0.791,0.884
7894,0.484,0.787,0.894
7909,0.486,0.788,0.892
7926,0.49,0.791,0.892
7944,0.494,0.796,0.892
7963,0.497,0.807,0.896
7976,0.499,0.815,0.894
7995,0.502,0.829,0.892
8010,0.503,0.84,0.888
8028,0.503,0.849,0.897
8043,0.503,0.855,0.897
8059,0.503,0.859,0.901
8076,0.503,0.858,0.897
8093,0.503,0.853,0.903
8109,0.502,0.845,0.905
8128,0.502,0.832,0.897
8145,0.502,0.818,0.899
8161,0.503,0.807,0.901
8178,0.504,0.799,0.903
8193,0.506,0.794,0.892
8211,0.508,0.791,0.497
8226,0.509,0.789,0.103
8229,NaN,NaN,NaN
