Time,X,Y,P
598501,0.069,0.818,0.044
598525,0.069,0.82,0.321
598525,0.069,0.82,0.321
598543,0.069,0.824,0.349
598562,0.067,0.831,0.351
598582,0.063,0.838,0.501
598584,0.063,0.839,0.528
598604,0.058,0.84,0.647
598624,0.053,0.835,0.716
598644,0.047,0.82,0.731
598667,0.043,0.795,0.728
598685,0.041,0.776,0.726
598712,0.043,0.759,0.696
598727,0.047,0.753,0.642
598751,0.055,0.755,0.614
598771,0.062,0.764,0.624
598795,0.071,0.782,0.653
598810,0.075,0.798,0.737
598831,0.078,0.812,0.815
598853,0.08,0.825,0.847
598877,0.081,0.832,0.892
598896,0.08,0.834,0.954
598915,0.079,0.831,1
598938,0.079,0.821,1
598959,0.078,0.805,1
598979,0.077,0.785,1
599000,0.077,0.762,1
599020,0.078,0.741,1
599040,0.079,0.727,1
599062,0.081,0.714,0.497
599079,0.081,0.709,0.034
599080,NaN,NaN,NaN
