Time,X,Y,P
1384,0.082,0.808,0.021
1390,0.083,0.809,0.101
1390,0.083,0.809,0.101
1406,0.083,0.813,0.226
1423,0.083,0.82,0.364
1439,0.082,0.827,0.499
1456,0.081,0.834,0.563
1473,0.079,0.841,0.593
1489,0.076,0.847,0.591
1505,0.073,0.848,0.595
1522,0.067,0.844,0.599
1538,0.063,0.826,0.622
1557,0.06,0.806,0.743
1574,0.058,0.785,0.896
1592,0.058,0.765,0.985
1608,0.06,0.754,0.993
1625,0.063,0.754,0.958
1641,0.067,0.764,0.868
1658,0.071,0.782,0.696
1672,0.073,0.802,0.583
1689,0.075,0.826,0.507
1708,0.077,0.84,0.497
1724,0.078,0.841,0.53
1741,0.079,0.832,0.642
1757,0.081,0.811,0.876
1773,0.083,0.788,1
1792,0.087,0.769,1
1807,0.091,0.761,1
1824,0.097,0.754,0.712
1840,0.105,0.752,0.159
1849,0.108,0.752,0.032
1850,NaN,NaN,NaN
