Time,X,Y,P
10577,0.19,0.344,0.063
10579,0.189,0.344,0.161
10579,0.189,0.344,0.161
10595,0.189,0.345,0.423
10611,0.188,0.345,0.585
10628,0.188,0.342,0.634
10644,0.189,0.339,0.649
10662,0.192,0.329,0.673
10677,0.195,0.318,0.724
10694,0.198,0.304,0.827
10711,0.202,0.285,0.921
10728,0.205,0.265,0.989
10746,0.208,0.247,1
10760,0.211,0.236,1
10780,0.214,0.228,1
10796,0.215,0.228,1
10814,0.217,0.235,1
10830,0.22,0.251,1
10844,0.222,0.266,1
10861,0.224,0.292,1
10878,0.226,0.318,1
10896,0.228,0.34,1
10912,0.23,0.353,0.64
10930,0.232,0.361,0.056
10935,NaN,NaN,NaN
