Time,X,Y,P
12390,0.937,0.873,0.194
12396,0.937,0.874,0.409
12396,0.937,0.874,0.409
12421,0.936,0.875,1
12438,0.937,0.868,1
12461,0.937,0.856,1
12480,0.937,0.841,1
12482,0.937,0.838,1
12501,0.937,0.812,1
12521,0.938,0.779,1
12545,0.938,0.734,1
12563,0.938,0.704,1
12585,0.939,0.687,0.927
12605,0.942,0.682,0.134
12611,0.943,0.684,0.021
12612,NaN,NaN,NaN
12709,0.963,0.775,0.194
12710,0.963,0.776,0.409
12710,0.963,0.776,0.409
12729,0.962,0.782,0.993
12750,0.96,0.781,1
12771,0.953,0.778,1
12773,0.949,0.776,1
12792,0.935,0.774,1
12814,0.918,0.774,1
12835,0.906,0.776,1
12855,0.903,0.778,0.28
12864,0.903,0.779,0.056
12865,NaN,NaN,NaN
