Time,X,Y,P
8533,0.065,0.816,0.017
8551,0.064,0.818,0.122
8551,0.064,0.818,0.122
8571,0.064,0.824,0.167
8592,0.064,0.828,0.187
8614,0.064,0.834,0.192
8635,0.063,0.836,0.204
8636,0.063,0.838,0.206
8656,0.059,0.836,0.218
8676,0.054,0.832,0.241
8697,0.045,0.82,0.282
8717,0.039,0.808,0.298
8739,0.036,0.795,0.31
8759,0.036,0.788,0.312
8782,0.039,0.786,0.313
8800,0.045,0.791,0.313
8822,0.055,0.804,0.312
8843,0.062,0.819,0.327
8864,0.065,0.827,0.427
8884,0.065,0.828,0.476
8906,0.063,0.819,0.526
8926,0.062,0.806,0.528
8948,0.062,0.787,0.536
8967,0.063,0.778,0.54
8992,0.068,0.773,0.526
9009,0.077,0.775,0.132
9016,0.081,0.778,0.019
9017,NaN,NaN,NaN
