Time,X,Y,P
1277,0.042,0.836,0.022
1296,0.041,0.838,0.253
1296,0.041,0.838,0.253
1314,0.041,0.839,0.286
1330,0.041,0.838,0.562
1347,0.042,0.831,0.722
1363,0.042,0.816,0.909
1365,0.042,0.813,0.944
1380,0.043,0.791,1
1397,0.043,0.766,1
1414,0.043,0.74,1
1430,0.042,0.72,1
1447,0.041,0.711,1
1464,0.041,0.708,1
1480,0.042,0.714,1
1497,0.043,0.732,1
1515,0.045,0.758,1
1530,0.047,0.774,1
1548,0.051,0.793,1
1565,0.056,0.799,1
1580,0.059,0.793,1
1597,0.062,0.781,1
1614,0.063,0.766,1
1630,0.063,0.745,1
1647,0.062,0.726,1
1664,0.063,0.716,1
1681,0.065,0.712,0.397
1696,0.069,0.713,0.048
1697,NaN,NaN,NaN
