Time,X,Y,P
10588,0.799,0.788,0.04
10597,0.8,0.791,0.161
10597,0.8,0.791,0.161
10613,0.802,0.796,0.368
10633,0.803,0.804,0.438
10648,0.8,0.809,0.458
10665,0.796,0.813,0.462
10681,0.792,0.815,0.466
10697,0.787,0.814,0.472
10715,0.783,0.809,0.478
10733,0.782,0.801,0.481
10748,0.783,0.793,0.489
10764,0.786,0.779,0.532
10782,0.789,0.762,0.593
10799,0.792,0.747,0.642
10814,0.792,0.741,0.675
10831,0.791,0.738,0.751
10850,0.787,0.742,0.798
10864,0.783,0.749,0.808
10882,0.777,0.764,0.769
10901,0.772,0.779,0.526
10914,0.771,0.792,0.104
10921,0.77,0.796,0.001
10923,NaN,NaN,NaN
