Time,X,Y,P
20197,0.205,0.815,0.015
20206,0.206,0.816,0.173
20206,0.206,0.816,0.173
20219,0.206,0.818,0.271
20233,0.207,0.818,0.347
20250,0.209,0.816,0.44
20267,0.212,0.811,0.55
20283,0.214,0.801,0.64
20285,0.214,0.799,0.657
20300,0.215,0.784,0.749
20316,0.214,0.767,0.843
20333,0.212,0.751,0.938
20351,0.21,0.741,1
20366,0.208,0.738,1
20386,0.208,0.741,1
20405,0.21,0.754,1
20417,0.213,0.764,1
20434,0.217,0.774,1
20451,0.224,0.781,1
20467,0.229,0.782,1
20491,0.231,0.772,1
20505,0.229,0.764,1
20519,0.226,0.752,1
20534,0.221,0.741,1
20563,0.212,0.728,1
20579,0.209,0.728,0.972
20588,0.209,0.729,0.749
20599,0.209,0.734,0.368
20613,0.211,0.739,0.042
20614,NaN,NaN,NaN
