Time,X,Y,P
81626,0.203,0.982,0.026
81637,0.203,0.985,0.151
81638,0.203,0.985,0.151
81672,0.202,0.987,0.272
81684,0.202,0.986,0.323
81700,0.202,0.981,0.446
81720,0.202,0.972,0.524
81736,0.202,0.958,0.56
81753,0.203,0.945,0.575
81768,0.204,0.932,0.583
81786,0.204,0.922,0.593
81802,0.205,0.919,0.61
81818,0.205,0.919,0.62
81835,0.206,0.922,0.64
81855,0.207,0.929,0.646
81872,0.209,0.934,0.647
81887,0.211,0.939,0.644
81904,0.213,0.94,0.655
81920,0.215,0.94,0.673
81936,0.217,0.938,0.7
81956,0.22,0.934,0.72
81968,0.222,0.928,0.735
81984,0.224,0.924,0.747
82001,0.224,0.918,0.778
82019,0.223,0.914,0.831
82036,0.221,0.911,0.878
82055,0.217,0.909,0.903
82068,0.214,0.908,0.917
82087,0.211,0.909,0.921
82101,0.208,0.912,0.856
82117,0.207,0.914,0.524
82136,0.206,0.916,0.128
82137,NaN,NaN,NaN
