Time,X,Y,P
16861,0.353,0.309,0.001
16873,0.354,0.311,0.345
16873,0.354,0.311,0.345
16890,0.353,0.312,0.681
16908,0.353,0.312,0.849
16925,0.353,0.307,1
16941,0.354,0.298,1
16962,0.356,0.285,1
16963,0.356,0.282,1
16974,0.356,0.275,1
16990,0.358,0.261,1
17007,0.358,0.249,1
17024,0.358,0.238,1
17042,0.355,0.227,1
17059,0.351,0.219,1
17074,0.345,0.215,1
17091,0.341,0.215,1
17107,0.337,0.224,0.806
17126,0.335,0.241,0.112
17134,0.335,0.249,0.005
17136,NaN,NaN,NaN
17207,0.35,0.36,0.093
17225,0.353,0.362,0.786
17225,0.353,0.362,0.786
17247,0.352,0.362,1
17257,0.351,0.361,1
17279,0.349,0.358,0.804
17293,0.349,0.353,0.228
17304,0.349,0.352,0.03
17305,NaN,NaN,NaN
