Time,X,Y,P
8502,0.791,0.756,0.062
8522,0.789,0.758,0.485
8523,0.789,0.758,0.485
8539,0.787,0.76,0.63
8560,0.784,0.761,0.681
8575,0.779,0.76,0.733
8624,0.762,0.752,0.884
8644,0.761,0.749,0.892
8656,0.762,0.746,0.894
8672,0.766,0.744,0.899
8690,0.772,0.738,0.901
8710,0.778,0.728,0.899
8726,0.781,0.724,0.905
8739,0.783,0.718,0.944
8756,0.784,0.714,1
8772,0.783,0.713,1
8790,0.779,0.713,1
8808,0.773,0.714,1
8824,0.767,0.719,1
8840,0.764,0.725,0.737
8856,0.764,0.731,0.198
8866,0.766,0.735,0.009
8867,NaN,NaN,NaN
