Time,X,Y,P
1949,0.19,0.774,0.058
1959,0.191,0.774,0.183
1959,0.191,0.774,0.183
1984,0.192,0.775,0.491
2001,0.192,0.774,0.583
2023,0.194,0.769,0.651
2043,0.197,0.764,0.667
2050,0.197,0.761,0.671
2068,0.199,0.754,0.679
2089,0.202,0.748,0.753
2110,0.205,0.746,0.886
2128,0.208,0.747,0.952
2147,0.211,0.752,0.976
2170,0.215,0.761,0.987
2190,0.215,0.773,1
2211,0.212,0.784,1
2231,0.206,0.789,1
2252,0.198,0.788,1
2273,0.192,0.785,1
2293,0.188,0.779,0.854
2314,0.19,0.771,0.151
2321,0.191,0.768,0.028
2322,NaN,NaN,NaN
