Time,X,Y,P
13916,0.207,0.285,0.007
13916,0.207,0.284,0.05
13917,0.207,0.284,0.05
13932,0.206,0.281,0.202
13948,0.206,0.28,0.315
13973,0.206,0.281,0.491
13980,0.206,0.281,0.505
13998,0.207,0.286,0.585
14014,0.209,0.296,0.657
14032,0.211,0.306,0.677
14033,0.212,0.308,0.679
14048,0.212,0.316,0.69
14068,0.213,0.324,0.728
14080,0.212,0.326,0.767
14096,0.212,0.325,0.796
14116,0.212,0.319,0.841
14134,0.213,0.309,0.876
14152,0.215,0.3,0.886
14164,0.217,0.294,0.888
14183,0.222,0.291,0.815
14200,0.224,0.292,0.524
14215,0.226,0.299,0.04
14219,NaN,NaN,NaN
14303,0.218,0.356,0.026
14313,0.217,0.356,0.167
14313,0.217,0.356,0.167
14330,0.214,0.355,0.312
14347,0.212,0.353,0.397
14364,0.212,0.351,0.423
14385,0.212,0.349,0.454
14398,0.213,0.351,0.493
14415,0.214,0.352,0.538
14431,0.214,0.354,0.542
14448,0.213,0.355,0.56
14470,0.213,0.354,0.382
14480,0.213,0.353,0.122
14487,0.214,0.353,0.013
14489,NaN,NaN,NaN
