Time,X,Y,P
27850,0.743,0.735,0.021
27865,0.743,0.735,0.063
27865,0.743,0.735,0.063
27877,0.742,0.735,0.171
27897,0.743,0.733,0.29
27911,0.745,0.732,0.384
27931,0.749,0.732,0.489
27944,0.755,0.735,0.585
27964,0.764,0.745,0.663
27980,0.774,0.758,0.69
27996,0.781,0.772,0.708
28011,0.786,0.787,0.714
28029,0.79,0.802,0.737
28044,0.792,0.811,0.772
28061,0.792,0.818,0.804
28081,0.791,0.819,0.823
28093,0.789,0.816,0.833
28111,0.785,0.806,0.858
28128,0.78,0.791,0.917
28145,0.774,0.771,1
28165,0.768,0.747,1
28178,0.763,0.727,1
28194,0.757,0.708,1
28210,0.752,0.686,1
28230,0.747,0.668,1
28247,0.745,0.655,1
28265,0.744,0.644,1
28277,0.744,0.639,1
28294,0.745,0.638,1
28312,0.748,0.641,1
28331,0.752,0.648,1
28347,0.756,0.658,1
28361,0.759,0.665,1
28377,0.763,0.676,1
28395,0.765,0.691,1
28413,0.767,0.704,1
28427,0.768,0.712,1
28444,0.767,0.721,1
28461,0.765,0.729,1
28478,0.763,0.733,1
28493,0.762,0.735,1
28513,0.763,0.736,1
28529,0.764,0.735,1
28545,0.767,0.734,1
28562,0.773,0.735,1
28577,0.778,0.736,1
28593,0.784,0.74,1
28613,0.792,0.747,0.249
28624,0.795,0.752,0.04
28625,NaN,NaN,NaN
