Time,X,Y,P
16094,0.501,0.762,0.05
16110,0.5,0.765,0.29
16110,0.5,0.765,0.29
16127,0.499,0.767,0.435
16143,0.497,0.772,0.562
16159,0.494,0.774,0.665
16177,0.491,0.769,0.747
16193,0.486,0.758,0.823
16209,0.48,0.736,0.944
16226,0.476,0.714,1
16242,0.477,0.705,1
16259,0.482,0.706,1
16276,0.488,0.72,1
16292,0.498,0.745,1
16308,0.506,0.769,1
16325,0.513,0.792,1
16342,0.518,0.812,1
16360,0.519,0.82,1
16376,0.516,0.814,1
16392,0.511,0.801,1
16410,0.505,0.776,1
16426,0.503,0.752,1
16443,0.503,0.729,1
16459,0.506,0.713,1
16475,0.511,0.707,1
16492,0.516,0.707,0.731
16510,0.519,0.711,0.104
16517,0.519,0.712,0.001
16518,NaN,NaN,NaN
