Time,X,Y,P
55356,0.489,0.354,0.062
55383,0.489,0.361,0.442
55383,0.489,0.361,0.442
55395,0.489,0.361,0.505
55411,0.49,0.354,0.569
55427,0.49,0.341,0.753
55443,0.489,0.332,0.868
55444,0.489,0.328,0.892
55462,0.488,0.312,1
55477,0.487,0.299,1
55495,0.486,0.288,1
55511,0.486,0.285,1
55528,0.488,0.288,1
55545,0.49,0.295,1
55561,0.493,0.306,1
55577,0.499,0.319,1
55592,0.503,0.327,1
55612,0.506,0.331,1
55628,0.506,0.327,1
55643,0.503,0.321,1
55659,0.498,0.313,1
55675,0.494,0.307,1
55694,0.492,0.302,1
55711,0.492,0.298,1
55727,0.496,0.294,1
55743,0.501,0.292,1
55759,0.508,0.292,1
55776,0.513,0.292,0.792
55792,0.517,0.292,0.081
55797,0.517,0.292,0.026
55798,NaN,NaN,NaN
