Time,X,Y,P
25663,0.477,0.334,0.003
25686,0.477,0.335,0.108
25686,0.477,0.335,0.108
25700,0.477,0.335,0.13
25719,0.478,0.336,0.179
25744,0.478,0.338,0.208
25761,0.479,0.338,0.286
25786,0.479,0.332,0.476
25802,0.481,0.324,0.53
25826,0.483,0.307,0.575
25844,0.485,0.295,0.583
25866,0.489,0.279,0.571
25886,0.491,0.272,0.472
25908,0.491,0.267,0.097
25916,0.492,0.268,0.046
25917,NaN,NaN,NaN
26453,0.498,0.348,0.024
26468,0.498,0.348,0.175
26468,0.498,0.348,0.175
26493,0.496,0.346,0.286
26510,0.494,0.339,0.349
26532,0.488,0.318,0.474
26552,0.482,0.299,0.528
26578,0.473,0.273,0.538
26594,0.468,0.258,0.386
26612,0.465,0.252,0.032
26613,NaN,NaN,NaN
