Time,X,Y,P
7521,0.614,0.816,0.021
7522,0.614,0.818,0.056
7522,0.614,0.818,0.056
7544,0.614,0.819,0.173
7560,0.614,0.818,0.194
7578,0.614,0.813,0.204
7598,0.614,0.802,0.214
7610,0.613,0.788,0.245
7627,0.613,0.771,0.335
7643,0.613,0.753,0.45
7662,0.614,0.742,0.622
7682,0.615,0.74,0.688
7694,0.616,0.742,0.702
7710,0.617,0.754,0.708
7728,0.617,0.773,0.708
7744,0.618,0.789,0.712
7760,0.62,0.802,0.71
7777,0.624,0.813,0.706
7794,0.629,0.818,0.706
7812,0.636,0.818,0.647
7828,0.641,0.818,0.337
7842,0.644,0.818,0.024
7844,NaN,NaN,NaN
