Time,X,Y,P
6322,0.481,0.809,0.021
6323,0.481,0.811,0.079
6323,0.481,0.811,0.079
6336,0.481,0.814,0.218
6356,0.48,0.82,0.28
6368,0.479,0.824,0.302
6386,0.478,0.827,0.325
6387,0.477,0.827,0.331
6402,0.476,0.827,0.353
6421,0.475,0.821,0.384
6438,0.473,0.809,0.396
6453,0.472,0.8,0.399
6470,0.473,0.794,0.401
6487,0.474,0.794,0.413
6503,0.477,0.798,0.417
6519,0.479,0.802,0.423
6537,0.482,0.809,0.429
6553,0.483,0.813,0.44
6570,0.483,0.811,0.487
6587,0.481,0.799,0.501
6603,0.479,0.779,0.509
6619,0.478,0.764,0.509
6637,0.478,0.744,0.522
6653,0.48,0.729,0.542
6671,0.483,0.725,0.554
6691,0.488,0.726,0.56
6703,0.491,0.732,0.565
6720,0.495,0.742,0.56
6737,0.497,0.759,0.563
6753,0.497,0.772,0.569
6769,0.495,0.78,0.575
6787,0.491,0.781,0.579
6803,0.485,0.774,0.548
6821,0.481,0.766,0.259
6831,0.48,0.765,0.097
6832,NaN,NaN,NaN
