Time,X,Y,P
4380,0.49,0.786,0.007
4381,0.489,0.786,0.038
4381,0.489,0.786,0.038
4397,0.489,0.787,0.108
4413,0.488,0.788,0.138
4428,0.487,0.789,0.179
4445,0.487,0.791,0.226
4460,0.488,0.792,0.265
4477,0.488,0.793,0.329
4495,0.488,0.795,0.415
4511,0.487,0.796,0.503
4527,0.487,0.798,0.519
4544,0.485,0.799,0.573
4561,0.481,0.798,0.647
4577,0.476,0.792,0.714
4593,0.472,0.781,0.761
4613,0.467,0.764,0.794
4629,0.468,0.753,0.808
4645,0.473,0.748,0.813
4661,0.479,0.749,0.817
4676,0.485,0.754,0.821
4693,0.491,0.765,0.819
4711,0.493,0.775,0.808
4727,0.494,0.784,0.823
4747,0.492,0.789,0.858
4764,0.491,0.788,0.886
4777,0.489,0.785,0.89
4793,0.488,0.772,0.903
4810,0.488,0.754,0.911
4827,0.489,0.739,0.915
4843,0.489,0.725,0.917
4860,0.49,0.708,0.911
4877,0.49,0.695,0.679
4897,0.491,0.688,0.101
4900,NaN,NaN,NaN
