Time,X,Y,P
11984,0.358,0.794,0.046
11987,0.359,0.794,0.161
11987,0.359,0.794,0.161
12005,0.36,0.794,0.481
12020,0.361,0.794,0.667
12038,0.36,0.795,0.702
12054,0.358,0.796,0.716
12071,0.353,0.798,0.741
12087,0.348,0.799,0.796
12088,0.347,0.798,0.815
12104,0.342,0.794,0.909
12121,0.336,0.784,1
12138,0.334,0.771,1
12154,0.333,0.755,1
12171,0.336,0.744,1
12187,0.341,0.736,1
12204,0.347,0.734,1
12220,0.354,0.736,1
12237,0.358,0.74,0.866
12255,0.361,0.744,0.165
12263,0.362,0.744,0.036
12264,NaN,NaN,NaN
