Time,X,Y,P
7428,0.626,0.824,0.024
7436,0.625,0.824,0.116
7436,0.625,0.824,0.116
7456,0.624,0.824,0.235
7468,0.624,0.822,0.257
7485,0.624,0.816,0.304
7502,0.625,0.805,0.321
7522,0.626,0.787,0.327
7541,0.628,0.768,0.337
7553,0.629,0.762,0.353
7569,0.629,0.754,0.435
7586,0.629,0.753,0.474
7602,0.629,0.758,0.511
7621,0.627,0.769,0.517
7637,0.625,0.784,0.513
7652,0.625,0.799,0.517
7669,0.627,0.814,0.519
7687,0.631,0.821,0.522
7707,0.635,0.821,0.521
7719,0.638,0.819,0.46
7736,0.642,0.816,0.171
7743,0.642,0.815,0.042
7744,NaN,NaN,NaN
