Time,X,Y,P
7358,0.936,0.868,0.005
7375,0.933,0.871,0.454
7375,0.933,0.871,0.454
7391,0.928,0.868,0.722
7406,0.926,0.862,0.862
7423,0.921,0.849,1
7440,0.916,0.832,1
7458,0.913,0.813,1
7474,0.912,0.792,1
7493,0.913,0.774,1
7506,0.915,0.759,1
7562,0.95,0.686,1
7589,0.966,0.671,0.704
7606,0.976,0.673,0.302
7626,0.981,0.686,0.054
7632,0.982,0.692,0.005
7633,NaN,NaN,NaN
7664,0.976,0.732,0.001
7673,0.974,0.738,0.106
7673,0.974,0.738,0.106
7692,0.966,0.754,0.425
7709,0.96,0.76,0.579
7726,0.954,0.762,0.712
7742,0.949,0.762,0.796
7756,0.944,0.76,0.835
7773,0.938,0.76,0.731
7790,0.929,0.76,0.259
7800,0.925,0.76,0.038
7801,NaN,NaN,NaN
