Time,X,Y,P
5336,0.508,0.771,0.04
5352,0.507,0.771,0.134
5352,0.507,0.771,0.134
5368,0.505,0.774,0.327
5387,0.503,0.778,0.368
5407,0.502,0.782,0.378
5409,0.501,0.784,0.38
5419,0.5,0.785,0.382
5435,0.497,0.787,0.386
5453,0.494,0.787,0.388
5471,0.489,0.784,0.388
5485,0.485,0.778,0.388
5502,0.482,0.768,0.396
5519,0.477,0.754,0.427
5537,0.474,0.738,0.464
5553,0.473,0.722,0.489
5571,0.472,0.704,0.515
5587,0.473,0.689,0.534
5603,0.476,0.675,0.562
5623,0.479,0.666,0.595
5636,0.483,0.662,0.624
5653,0.487,0.664,0.679
5669,0.493,0.671,0.714
5686,0.497,0.681,0.728
5704,0.502,0.7,0.733
5723,0.504,0.722,0.735
5735,0.506,0.739,0.737
5752,0.506,0.766,0.735
5768,0.506,0.792,0.735
5787,0.505,0.814,0.733
5807,0.503,0.834,0.737
5819,0.503,0.845,0.733
5835,0.502,0.855,0.735
5853,0.502,0.862,0.733
5873,0.502,0.861,0.733
5887,0.502,0.859,0.733
5902,0.502,0.849,0.737
5918,0.501,0.834,0.755
5937,0.501,0.814,0.798
5951,0.501,0.799,0.831
5971,0.501,0.772,0.884
5985,0.501,0.752,0.933
6003,0.503,0.728,0.995
6019,0.504,0.711,1
6035,0.506,0.695,1
6055,0.508,0.679,1
6071,0.512,0.672,1
6087,0.515,0.668,1
6103,0.519,0.672,0.997
6123,0.525,0.684,0.616
6135,0.531,0.695,0.171
6141,0.534,0.702,0.044
6143,NaN,NaN,NaN
