Time,X,Y,P
4333,0.232,0.854,0.003
4348,0.231,0.855,0.138
4349,0.231,0.855,0.138
4366,0.231,0.856,0.214
4383,0.231,0.856,0.237
4397,0.229,0.855,0.331
4415,0.229,0.853,0.376
4433,0.227,0.847,0.431
4447,0.226,0.841,0.472
4450,0.225,0.838,0.499
4463,0.224,0.829,0.558
4480,0.224,0.815,0.659
4498,0.226,0.802,0.722
4515,0.228,0.795,0.747
4531,0.231,0.791,0.774
4548,0.235,0.791,0.782
4564,0.238,0.793,0.794
4579,0.243,0.8,0.796
4597,0.246,0.811,0.798
4618,0.247,0.822,0.796
4629,0.246,0.831,0.796
4646,0.244,0.841,0.798
4667,0.241,0.848,0.798
4682,0.237,0.851,0.804
4697,0.234,0.851,0.786
4713,0.229,0.848,0.657
4731,0.227,0.845,0.245
4741,0.226,0.844,0.087
4742,NaN,NaN,NaN
