Time,X,Y,P
50197,0.196,0.854,0.011
50211,0.196,0.858,0.132
50211,0.196,0.858,0.132
50228,0.197,0.861,0.245
50245,0.197,0.864,0.37
50262,0.196,0.864,0.489
50278,0.196,0.86,0.604
50294,0.196,0.853,0.669
50312,0.195,0.841,0.694
50330,0.195,0.833,0.702
50335,0.195,0.828,0.704
50345,0.195,0.821,0.706
50363,0.195,0.814,0.712
50378,0.196,0.813,0.71
50395,0.197,0.816,0.694
50411,0.198,0.821,0.685
50429,0.201,0.827,0.685
50444,0.203,0.828,0.694
50461,0.204,0.825,0.714
50479,0.205,0.819,0.753
50495,0.205,0.814,0.769
50511,0.203,0.811,0.798
50528,0.199,0.809,0.794
50545,0.196,0.812,0.521
50562,0.195,0.815,0.071
50567,NaN,NaN,NaN
