Time,X,Y,P
6291,0.056,0.395,0.003
6305,0.056,0.399,0.122
6305,0.056,0.399,0.122
6322,0.055,0.401,0.228
6335,0.054,0.402,0.286
6352,0.054,0.402,0.345
6369,0.053,0.4,0.567
6388,0.053,0.389,0.722
6404,0.053,0.376,0.796
6407,0.053,0.368,0.825
6421,0.053,0.344,0.874
6436,0.053,0.322,0.897
6452,0.053,0.295,0.919
6470,0.053,0.276,0.935
6488,0.054,0.269,0.944
6502,0.055,0.273,0.946
6519,0.057,0.288,0.946
6536,0.061,0.314,0.942
6554,0.065,0.341,0.944
6572,0.068,0.358,0.952
6585,0.069,0.361,0.964
6602,0.071,0.354,1
6620,0.071,0.339,1
6640,0.07,0.315,1
6653,0.069,0.295,1
6669,0.069,0.275,1
6686,0.071,0.258,0.665
6702,0.074,0.249,0.21
6712,0.076,0.248,0.017
6713,NaN,NaN,NaN
